sample_id,reliability_score,has_halving,has_doubling,num_halving_segments,num_doubling_segments,halving_segments_json,doubling_segments_json,double_subtype_json,ratio_used_json,actual_mean_ratio_json,duration_sec_json,ceiling_used_json,baseline_strategy
clean_006237,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006238,99.645836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006239,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006240,99.791664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006241,99.8125,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006242,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006243,99.854164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006244,99.291664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006245,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006246,99.895836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006247,99.979164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006248,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006249,99.875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006250,99.791664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006251,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006252,99.083336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006253,99.208336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006254,99.604164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006255,99.791664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006256,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006257,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006258,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006259,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006260,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006261,99.666664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006262,99.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006263,99.6875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006264,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006265,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006266,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006267,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006268,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006269,99.75,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006270,99.729164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006271,99.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006272,99.770836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006273,99.8125,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006274,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006275,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006276,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006277,99.875,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 1536, ""end_idx"": 1567, ""duration_sec"": 7.75, ""ratio_used"": 0.4761, ""sigma_used"": 1.5675, ""transition_len_points"": 2, ""ceiling_used"": null, ""mean_baseline"": 133.0, ""mean_noisy_value"": 69.172, ""actual_mean_ratio"": 0.4776}]",[],[],[0.4761],[0.4776],[7.75],[],feature_optimized
clean_006278,99.541664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006279,99.833336,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 1300, ""end_idx"": 1328, ""duration_sec"": 7.0, ""ratio_used"": 0.5328, ""sigma_used"": 2.6938, ""transition_len_points"": 1, ""ceiling_used"": null, ""mean_baseline"": 130.0, ""mean_noisy_value"": 71.804, ""actual_mean_ratio"": 0.5308}]",[],[],[0.5328],[0.5308],[7.0],[],feature_optimized
clean_006280,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006281,99.708336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006282,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006283,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006284,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006285,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006286,99.5,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006287,99.875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006288,99.458336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006289,99.020836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006290,99.479164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006291,99.875,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 1173, ""end_idx"": 1195, ""duration_sec"": 5.5, ""ratio_used"": 0.485, ""sigma_used"": 1.9151, ""transition_len_points"": 3, ""ceiling_used"": null, ""mean_baseline"": 150.0, ""mean_noisy_value"": 83.315, ""actual_mean_ratio"": 0.4833}]",[],[],[0.485],[0.4833],[5.5],[],feature_optimized
clean_006292,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006293,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006294,99.6875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006295,99.916664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006296,99.416664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006297,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006298,99.729164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006299,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006300,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006301,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006302,99.604164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006303,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006304,99.854164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006305,99.375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006306,99.6875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006307,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006308,99.458336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006309,99.625,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006310,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006311,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006312,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006313,99.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006314,99.958336,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 3795, ""end_idx"": 3817, ""duration_sec"": 5.5, ""ratio_used"": 0.5101, ""sigma_used"": 2.1342, ""transition_len_points"": 2, ""ceiling_used"": null, ""mean_baseline"": 141.0, ""mean_noisy_value"": 78.306, ""actual_mean_ratio"": 0.5102}]",[],[],[0.5101],[0.5102],[5.5],[],feature_optimized
clean_006315,99.833336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006316,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006317,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006318,99.833336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006319,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006320,99.833336,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 998, ""end_idx"": 1042, ""duration_sec"": 11.0, ""ratio_used"": 0.5202, ""sigma_used"": 2.1804, ""transition_len_points"": 3, ""ceiling_used"": null, ""mean_baseline"": 143.0, ""mean_noisy_value"": 79.933, ""actual_mean_ratio"": 0.5225}]",[],[],[0.5202],[0.5225],[11.0],[],feature_optimized
clean_006321,99.770836,0,1,0,1,[],"[{""region_type"": ""double"", ""double_subtype"": ""clipped"", ""start_idx"": 321, ""end_idx"": 346, ""duration_sec"": 6.25, ""ratio_used"": 2.0225, ""sigma_used"": 3.7069, ""transition_len_points"": 2, ""ceiling_used"": 233.405, ""mean_baseline"": 124.0, ""mean_noisy_value"": 223.273, ""actual_mean_ratio"": 1.8697}]","[""clipped""]",[2.0225],[1.8697],[6.25],[233.405],feature_optimized
clean_006322,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006323,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006324,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006325,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006326,99.8125,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006327,99.6875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006328,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006329,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006330,99.833336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006331,99.125,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006332,99.229164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006333,99.0,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 1056, ""end_idx"": 1074, ""duration_sec"": 4.5, ""ratio_used"": 0.482, ""sigma_used"": 2.8239, ""transition_len_points"": 2, ""ceiling_used"": null, ""mean_baseline"": 146.0, ""mean_noisy_value"": 79.596, ""actual_mean_ratio"": 0.4865}]",[],[],[0.482],[0.4865],[4.5],[],feature_optimized
clean_006334,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006335,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006336,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006337,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006338,99.041664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006339,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006340,99.270836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006341,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006342,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006343,99.791664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006344,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006345,100.0,0,1,0,1,[],"[{""region_type"": ""double"", ""double_subtype"": ""clipped"", ""start_idx"": 1089, ""end_idx"": 1120, ""duration_sec"": 7.75, ""ratio_used"": 1.9061, ""sigma_used"": 2.9266, ""transition_len_points"": 3, ""ceiling_used"": 226.049, ""mean_baseline"": 139.0, ""mean_noisy_value"": 216.594, ""actual_mean_ratio"": 1.6171}]","[""clipped""]",[1.9061],[1.6171],[7.75],[226.049],feature_optimized
clean_006346,99.895836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006347,99.416664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006348,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006349,99.770836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006350,99.6875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006351,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006352,99.875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006353,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006354,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006355,99.75,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006356,99.833336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006357,99.5625,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 2683, ""end_idx"": 2720, ""duration_sec"": 9.25, ""ratio_used"": 0.5384, ""sigma_used"": 2.5207, ""transition_len_points"": 1, ""ceiling_used"": null, ""mean_baseline"": 146.0, ""mean_noisy_value"": 79.938, ""actual_mean_ratio"": 0.5366}]",[],[],[0.5384],[0.5366],[9.25],[],feature_optimized
clean_006358,99.916664,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 1352, ""end_idx"": 1367, ""duration_sec"": 3.75, ""ratio_used"": 0.5488, ""sigma_used"": 1.8074, ""transition_len_points"": 2, ""ceiling_used"": null, ""mean_baseline"": 139.0, ""mean_noisy_value"": 84.318, ""actual_mean_ratio"": 0.5491}]",[],[],[0.5488],[0.5491],[3.75],[],feature_optimized
clean_006359,99.854164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006360,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006361,99.604164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006362,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006363,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006364,99.875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006365,99.4375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006366,99.875,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 2642, ""end_idx"": 2675, ""duration_sec"": 8.25, ""ratio_used"": 0.5201, ""sigma_used"": 2.6541, ""transition_len_points"": 3, ""ceiling_used"": null, ""mean_baseline"": 137.0, ""mean_noisy_value"": 77.335, ""actual_mean_ratio"": 0.5224}]",[],[],[0.5201],[0.5224],[8.25],[],feature_optimized
clean_006367,99.645836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006368,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006369,99.6875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006370,99.416664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006371,100.0,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 1967, ""end_idx"": 1998, ""duration_sec"": 7.75, ""ratio_used"": 0.5081, ""sigma_used"": 2.1038, ""transition_len_points"": 1, ""ceiling_used"": null, ""mean_baseline"": 144.0, ""mean_noisy_value"": 75.856, ""actual_mean_ratio"": 0.5096}]",[],[],[0.5081],[0.5096],[7.75],[],feature_optimized
clean_006372,99.770836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006373,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006374,99.75,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006375,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006376,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006377,99.708336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006378,99.5,0,1,0,1,[],"[{""region_type"": ""double"", ""double_subtype"": ""clipped"", ""start_idx"": 3180, ""end_idx"": 3200, ""duration_sec"": 5.0, ""ratio_used"": 1.968, ""sigma_used"": 3.7021, ""transition_len_points"": 3, ""ceiling_used"": 242.193, ""mean_baseline"": 141.0, ""mean_noisy_value"": 226.571, ""actual_mean_ratio"": 1.7119}]","[""clipped""]",[1.968],[1.7119],[5.0],[242.193],feature_optimized
clean_006379,99.625,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006380,99.875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006381,99.854164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006382,99.666664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006383,99.229164,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 3062, ""end_idx"": 3074, ""duration_sec"": 3.0, ""ratio_used"": 0.4993, ""sigma_used"": 2.2066, ""transition_len_points"": 3, ""ceiling_used"": null, ""mean_baseline"": 146.0, ""mean_noisy_value"": 89.989, ""actual_mean_ratio"": 0.4908}]",[],[],[0.4993],[0.4908],[3.0],[],feature_optimized
clean_006384,99.666664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006385,99.4375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006386,99.583336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006387,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006388,99.5625,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006389,99.125,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006390,99.895836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006391,99.3125,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006392,99.6875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006393,100.0,1,1,1,1,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 3811, ""end_idx"": 3832, ""duration_sec"": 5.25, ""ratio_used"": 0.528, ""sigma_used"": 1.6132, ""transition_len_points"": 2, ""ceiling_used"": null, ""mean_baseline"": 136.0, ""mean_noisy_value"": 77.997, ""actual_mean_ratio"": 0.528}]","[{""region_type"": ""double"", ""double_subtype"": ""clipped"", ""start_idx"": 4493, ""end_idx"": 4532, ""duration_sec"": 9.75, ""ratio_used"": 2.008, ""sigma_used"": 3.9676, ""transition_len_points"": 3, ""ceiling_used"": 229.989, ""mean_baseline"": 136.0, ""mean_noisy_value"": 220.277, ""actual_mean_ratio"": 1.6726}]","[""clipped""]","[0.528, 2.008]","[0.528, 1.6726]","[5.25, 9.75]",[229.989],feature_optimized
clean_006394,100.0,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 165, ""end_idx"": 180, ""duration_sec"": 3.75, ""ratio_used"": 0.5113, ""sigma_used"": 1.9605, ""transition_len_points"": 3, ""ceiling_used"": null, ""mean_baseline"": 137.0, ""mean_noisy_value"": 83.903, ""actual_mean_ratio"": 0.5136}]",[],[],[0.5113],[0.5136],[3.75],[],feature_optimized
clean_006395,99.791664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006396,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006397,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006398,99.229164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006399,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006400,99.791664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006401,99.916664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006402,99.979164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006403,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006404,99.666664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006405,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006406,99.020836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006407,99.729164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006408,99.520836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006409,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006410,99.25,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006411,99.916664,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 3832, ""end_idx"": 3854, ""duration_sec"": 5.5, ""ratio_used"": 0.5403, ""sigma_used"": 2.5957, ""transition_len_points"": 1, ""ceiling_used"": null, ""mean_baseline"": 147.0, ""mean_noisy_value"": 82.398, ""actual_mean_ratio"": 0.5372}]",[],[],[0.5403],[0.5372],[5.5],[],feature_optimized
clean_006412,99.854164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006413,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006414,99.770836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006415,99.791664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006416,99.458336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006417,99.916664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006418,100.0,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 708, ""end_idx"": 737, ""duration_sec"": 7.25, ""ratio_used"": 0.5195, ""sigma_used"": 2.2294, ""transition_len_points"": 3, ""ceiling_used"": null, ""mean_baseline"": 156.0, ""mean_noisy_value"": 89.036, ""actual_mean_ratio"": 0.5199}]",[],[],[0.5195],[0.5199],[7.25],[],feature_optimized
clean_006419,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006420,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006421,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006422,99.666664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006423,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006424,99.916664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006425,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006426,99.020836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006427,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006428,99.729164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006429,99.375,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 3985, ""end_idx"": 4033, ""duration_sec"": 12.0, ""ratio_used"": 0.4955, ""sigma_used"": 2.5349, ""transition_len_points"": 3, ""ceiling_used"": null, ""mean_baseline"": 130.0, ""mean_noisy_value"": 68.104, ""actual_mean_ratio"": 0.4922}]",[],[],[0.4955],[0.4922],[12.0],[],feature_optimized
clean_006430,99.895836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006431,100.0,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 3184, ""end_idx"": 3210, ""duration_sec"": 6.5, ""ratio_used"": 0.5108, ""sigma_used"": 2.672, ""transition_len_points"": 3, ""ceiling_used"": null, ""mean_baseline"": 148.0, ""mean_noisy_value"": 83.307, ""actual_mean_ratio"": 0.5066}]",[],[],[0.5108],[0.5066],[6.5],[],feature_optimized
clean_006432,99.979164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006433,99.854164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006434,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006435,99.770836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006436,99.875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006437,99.604164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006438,99.875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006439,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006440,99.604164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006441,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006442,99.645836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006443,99.9375,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006444,99.666664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006445,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006446,99.645836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006447,99.5625,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006448,99.041664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006449,99.6875,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006450,99.666664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006451,99.458336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006452,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006453,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006454,99.916664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006455,99.833336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006456,99.625,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006457,99.916664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006458,99.666664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006459,99.916664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006460,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006461,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006462,99.604164,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006463,99.916664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006464,99.666664,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006465,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006466,100.0,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 3490, ""end_idx"": 3510, ""duration_sec"": 5.0, ""ratio_used"": 0.5, ""sigma_used"": 2.2862, ""transition_len_points"": 2, ""ceiling_used"": null, ""mean_baseline"": 148.0, ""mean_noisy_value"": 81.347, ""actual_mean_ratio"": 0.4991}]",[],[],[0.5],[0.4991],[5.0],[],feature_optimized
clean_006467,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006468,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006469,99.916664,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 3312, ""end_idx"": 3334, ""duration_sec"": 5.5, ""ratio_used"": 0.4792, ""sigma_used"": 2.3876, ""transition_len_points"": 1, ""ceiling_used"": null, ""mean_baseline"": 144.0, ""mean_noisy_value"": 73.029, ""actual_mean_ratio"": 0.4846}]",[],[],[0.4792],[0.4846],[5.5],[],feature_optimized
clean_006470,99.895836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006471,99.479164,1,0,1,0,"[{""region_type"": ""half"", ""double_subtype"": null, ""start_idx"": 3057, ""end_idx"": 3084, ""duration_sec"": 6.75, ""ratio_used"": 0.5078, ""sigma_used"": 2.2872, ""transition_len_points"": 3, ""ceiling_used"": null, ""mean_baseline"": 142.0, ""mean_noisy_value"": 80.485, ""actual_mean_ratio"": 0.5133}]",[],[],[0.5078],[0.5133],[6.75],[],feature_optimized
clean_006472,99.833336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006473,99.958336,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006474,99.895836,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006475,100.0,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
clean_006476,99.8125,0,0,0,0,[],[],[],[],[],[],[],feature_optimized
